#date,queriesUDP_IPV4,queriesTCP_IPv4,queriesTOTAL_IPv4,ratioTCP_IPv4,queriesUDP_IPV6,queriesTCP_IPv6,queriesTOTAL_IPv6,ratioTCP_IPv6
20151130,13929574574,12285935,13941860509,0.09,241388418,829981,242218399,0.34
20151201,7696716157,13149405,7709865562,0.17,249077886,753036,249830922,0.3
20151202,3753991636,12624246,3766615882,0.34,259460210,553733,260013943,0.21
20151203,3806361734,14719848,3821081582,0.39,252349606,534216,252883822,0.21
20151204,3836459922,13571616,3850031538,0.35,252475611,553565,253029176,0.22
20151205,3424507831,12125192,3436633023,0.35,231179159,529511,231708670,0.23
20151206,3535800567,11498047,3547298614,0.32,229700474,537608,230238082,0.23
20151207,3837798851,11967162,3849766013,0.31,248386140,513143,248899283,0.21
20151208,3730682077,12074153,3742756230,0.32,252831101,564581,253395682,0.22
20151209,3934612888,13763027,3948375915,0.35,258687417,554527,259241944,0.21
20151210,4304287330,14336171,4318623501,0.33,261573932,556847,262130779,0.21
20151211,4329291445,12801272,4342092717,0.29,257036145,580700,257616845,0.23
20151212,3926469492,12290481,3938759973,0.31,235058174,526181,235584355,0.22
20151213,3788461220,13676578,3802137798,0.36,233263038,564665,233827703,0.24
20151214,4373819297,15375987,4389195284,0.35,257608589,575264,258183853,0.22
20151215,4439139337,14933864,4454073201,0.34,258733768,661356,259395124,0.25
20151216,4348802454,13833397,4362635851,0.32,262610096,589649,263199745,0.22
20151217,4675254830,13610796,4688865626,0.29,261906616,532124,262438740,0.2
20151218,7257948290,26137624,7284085914,0.36,255943858,1315931,257259789,0.51
20151219,3084340887,32676286,3117017173,1.05,234902154,1237614,236139768,0.52
20151220,2970118480,37916741,3008035221,1.26,231554027,1461518,233015545,0.63
20151221,3276877081,60606808,3337483889,1.82,248463045,1560438,250023483,0.62
20151222,3147252152,33244589,3180496741,1.05,249341831,1374939,250716770,0.55
20151223,3054883955,33035076,3087919031,1.07,248585436,1492476,250077912,0.6
20151224,2912576182,31441057,2944017239,1.07,235908435,1131673,237040108,0.48
20151225,2609877522,28360977,2638238499,1.07,219907635,1023415,220931050,0.46
20151226,2693786387,31314047,2725100434,1.15,222195737,1040284,223236021,0.47
20151227,2713723468,29290173,2743013641,1.07,225238623,1062810,226301433,0.47
20151228,3096411932,35551702,3131963634,1.14,241475012,1159816,242634828,0.48
20151229,3013890002,36992565,3050882567,1.21,241127695,1372868,242500563,0.57
20151230,2997023446,32270950,3029294396,1.07,232944879,1122838,234067717,0.48
20151231,3155693628,35983033,3191676661,1.13,230923419,981335,231904754,0.42
20160101,2766729707,35346561,2802076268,1.26,223189422,1158354,224347776,0.52
20160102,2784538044,32680395,2817218439,1.16,221353850,1151639,222505489,0.52
20160103,2724522948,29810492,2754333440,1.08,223390772,1334126,224724898,0.59
20160104,3172906929,33631317,3206538246,1.05,240724479,1395873,242120352,0.58
20160105,3182187845,34828344,3217016189,1.08,244153836,1501327,245655163,0.61
20160106,3149470531,31947973,3181418504,1.0,244610689,1313513,245924202,0.53
20160107,3302150194,38633530,3340783724,1.16,254656247,2716000,257372247,1.06
20160108,3263950153,34733866,3298684019,1.05,248056506,1246353,249302859,0.5
20160109,3059390650,38999837,3098390487,1.26,238435810,1286295,239722105,0.54
20160110,2905437432,34767843,2940205275,1.18,234731264,1310463,236041727,0.56
20160111,3325241607,41346832,3366588439,1.23,256205282,2565408,258770690,0.99
20160112,3346606565,40996361,3387602926,1.21,259074454,1954222,261028676,0.75
20160113,3238348972,40577785,3278926757,1.24,254875823,2341896,257217719,0.91
20160114,3346156246,42794659,3388950905,1.26,249081926,1474949,250556875,0.59
